knowledge_id,類別,子類別,知識內容,適用對象,依據來源,來源連結或檔名,來源位置/備註,關鍵標籤,可信度,備註
K01062,情境化知識補充,資源,當學生詢問資源相關的「電腦教室」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"資源,電腦教室,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01063,情境化知識補充,資源,當學生詢問資源相關的「M365」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"資源,M365,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01064,情境化知識補充,資源,當學生詢問資源相關的「跨域實驗室」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"資源,跨域實驗室,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01065,情境化知識補充,畢業,當學生詢問畢業相關的「外文能力」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"畢業,外文能力,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01066,情境化知識補充,畢業,當學生詢問畢業相關的「資訊能力」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"畢業,資訊能力,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01067,情境化知識補充,畢業,當學生詢問畢業相關的「美育活動」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"畢業,美育活動,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01068,情境化知識補充,畢業,當學生詢問畢業相關的「體育」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"畢業,體育,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01069,情境化知識補充,畢業,當學生詢問畢業相關的「通識」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"畢業,通識,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01070,情境化知識補充,畢業,當學生詢問畢業相關的「入學年度課表」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"畢業,入學年度課表,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01071,情境化知識補充,選課,當學生詢問選課相關的「必修」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"選課,必修,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01072,情境化知識補充,選課,當學生詢問選課相關的「選修」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"選課,選修,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01073,情境化知識補充,選課,當學生詢問選課相關的「加退選」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"選課,加退選,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01074,情境化知識補充,選課,當學生詢問選課相關的「衝堂」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"選課,衝堂,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01075,情境化知識補充,選課,當學生詢問選課相關的「先修條件」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"選課,先修條件,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01076,情境化知識補充,選課,當學生詢問選課相關的「學分規劃」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"選課,學分規劃,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01077,情境化知識補充,專題,當學生詢問專題相關的「申請表」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"專題,申請表,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01078,情境化知識補充,專題,當學生詢問專題相關的「計畫書」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"專題,計畫書,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01079,情境化知識補充,專題,當學生詢問專題相關的「指導教師」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"專題,指導教師,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01080,情境化知識補充,專題,當學生詢問專題相關的「組員」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"專題,組員,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01081,情境化知識補充,專題,當學生詢問專題相關的「成果發表」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"專題,成果發表,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01082,情境化知識補充,專題,當學生詢問專題相關的「影片」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"專題,影片,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01083,情境化知識補充,實習,當學生詢問實習相關的「履歷」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"實習,履歷,情境補充",中,此筆為RAG追問策略，不是單一行政規章
K01084,情境化知識補充,實習,當學生詢問實習相關的「面試」問題時，聊天機器人應先提供已知規定，再要求學生補充年級、入學年度、身分別或目前完成狀態，以避免誤判個人適用情況。,聊天機器人/RAG,生成策略,依既有FAQ、課程表與官網資料生成,情境化檢索策略,"實習,面試,情境補充",中,此筆為RAG追問策略，不是單一行政規章
